Time1,Time2,Mech Data,new_column
142.21,209.99,0.042349398,0.027457831
142.22,210.01,0.042349398,
142.23,210.02,0.040373494,0.029277108
142.24,210.04,0.040373494,0.029277108
142.25,210.05,0.040373494,
142.26,210.06,0.040373494,0.029277108
142.27,210.08,0.038373494,0.029277108
142.28,210.1,0.038373494,
142.29,210.11,0.038373494,0.03113253
142.3,210.12,0.038373494,0.03113253
142.31,210.14,0.035831325,
142.32,210.15,0.035831325,0.03113253
142.33,210.17,0.035831325,0.03113253
142.34,210.18,0.035831325,
142.35,210.2,0.033192771,0.033626506
142.36,210.21,0.033192771,0.033626506
142.37,210.23,0.033192771,
142.38,210.24,0.033192771,0.033626506
142.39,210.26,0.029722892,0.033626506
142.4,210.27,0.029722892,0.03560241
142.41,210.29,0.029722892,
142.42,210.3,0.029722892,0.03560241
142.43,210.32,0.028313253,0.03560241
142.44,210.33,0.028313253,
142.45,210.35,0.028313253,0.03560241
142.46,210.36,0.028313253,0.038927711
142.47,210.38,0.026433735,
142.48,210.39,0.026433735,0.038927711
142.49,210.41,0.026433735,0.038927711
142.5,210.42,0.026433735,
142.51,210.43,0.026216867,0.038927711
142.52,210.45,0.026216867,0.041746988
142.53,210.46,0.026216867,
142.54,210.48,0.026216867,0.041746988
142.55,210.49,0.026325301,0.041746988
142.56,210.51,0.026325301,
142.57,210.52,0.026325301,0.041746988
142.58,210.54,0.026325301,0.04286747
142.59,210.55,0.026807229,
142.6,210.57,0.026807229,0.04286747
142.61,210.58,0.026807229,0.04286747
142.62,210.6,0.026807229,
142.63,210.61,0.028783133,0.04286747
142.64,210.63,0.028783133,0.043277108
142.65,210.64,0.028783133,
142.66,210.66,0.028783133,0.043277108
142.67,210.67,0.031072289,0.043277108
142.68,210.68,0.031072289,0.043277108
142.69,210.7,0.031072289,
142.7,210.72,0.031072289,0.042855422
142.71,210.73,0.033108434,
142.72,210.74,0.033108434,0.042855422
142.73,210.76,0.033108434,0.042855422
142.74,210.77,0.033108434,0.042855422
142.75,210.79,0.035361446,
142.76,210.8,0.035361446,0.041686747
142.77,210.82,0.035361446,0.041686747
142.78,210.83,0.035361446,
142.79,210.85,0.038710843,0.041686747
142.8,210.86,0.038710843,0.041686747
142.81,210.88,0.038710843,
142.82,210.89,0.038710843,0.040012048
142.83,210.91,0.041481928,0.040012048
142.84,210.92,0.041481928,
142.85,210.94,0.041481928,0.040012048
142.86,210.95,0.041481928,0.040012048
142.87,210.97,0.04339759,
142.88,210.98,0.04339759,0.037879518
142.89,211,0.04339759,0.037879518
142.9,211.01,0.04339759,
142.91,211.02,0.043698795,0.037879518
142.92,211.04,0.043698795,0.037879518
142.93,211.05,0.043698795,
142.94,211.07,0.043698795,0.035409639
142.95,211.08,0.043771084,0.035409639
142.96,211.1,0.043771084,0.035409639
142.97,211.11,0.043771084,
142.98,211.13,0.043771084,0.035409639
142.99,211.14,0.04273494,
143,211.16,0.04273494,0.032903614
143.01,211.17,0.04273494,0.032903614
143.02,211.19,0.04273494,0.032903614
143.03,211.2,0.041096386,
143.04,211.22,0.041096386,0.032903614
143.05,211.23,0.041096386,0.030313253
143.06,211.25,0.041096386,
143.07,211.26,0.039228916,0.030313253
143.08,211.28,0.039228916,0.030313253
143.09,211.29,0.039228916,
143.1,211.3,0.039228916,0.030313253
143.11,211.32,0.036843373,0.028084337
143.12,211.34,0.036843373,
143.13,211.35,0.036843373,0.028084337
143.14,211.36,0.036843373,0.028084337
143.15,211.38,0.034216867,
143.16,211.39,0.034216867,0.028084337
143.17,211.41,0.034216867,0.026445783
143.18,211.42,0.034216867,
143.19,211.44,0.030855422,0.026445783
143.2,211.45,0.030855422,0.026445783
143.21,211.47,0.030855422,
143.22,211.48,0.030855422,0.026445783
143.23,211.5,0.029084337,0.025951807
143.24,211.51,0.029084337,
143.25,211.53,0.029084337,0.025951807
143.26,211.54,0.029084337,0.025951807
143.27,211.56,0.026855422,
143.28,211.57,0.026855422,0.025951807
143.29,211.59,0.026855422,0.026180723
143.3,211.6,0.026855422,0.026180723
143.31,211.62,0.02613253,
143.32,211.63,0.02613253,0.026180723
143.33,211.64,0.02613253,
143.34,211.66,0.02613253,0.026180723
143.35,211.67,0.026277108,0.027072289
143.36,211.69,0.026277108,0.027072289
143.37,211.7,0.026277108,
143.38,211.72,0.026277108,0.027072289
143.39,211.74,0.026722892,0.027072289
143.4,211.75,0.026722892,
143.41,211.76,0.026722892,0.028421687
143.42,211.78,0.026722892,0.028421687
143.43,211.79,0.028084337,
143.44,211.81,0.028084337,0.028421687
143.45,211.82,0.028084337,0.028421687
143.46,211.84,0.028084337,
143.47,211.85,0.030301205,0.030819277
143.48,211.87,0.030301205,0.030819277
143.49,211.88,0.030301205,
143.5,211.9,0.030301205,0.030819277
143.51,211.91,0.032421687,0.030819277
143.52,211.92,0.032421687,
143.53,211.94,0.032421687,0.032746988
143.54,211.96,0.032421687,0.032746988
143.55,211.97,0.034795181,
143.56,211.99,0.034795181,0.032746988
143.57,212,0.034795181,0.032746988
143.58,212.01,0.034795181,
143.59,212.03,0.037638554,0.035385542
143.6,212.04,0.037638554,0.035385542
143.61,212.06,0.037638554,
143.62,212.07,0.037638554,0.035385542
143.63,212.09,0.040819277,0.035385542
143.64,212.1,0.040819277,
143.65,212.12,0.040819277,0.037879518
143.66,212.13,0.040819277,0.037879518
143.67,212.15,0.042987952,
143.68,212.16,0.042987952,0.037879518
143.69,212.18,0.042987952,0.037879518
143.7,212.19,0.042987952,0.041168675
143.71,212.21,0.043674699,
143.72,212.22,0.043674699,0.041168675
143.73,212.24,0.043674699,0.041168675
143.74,212.25,0.043674699,
143.75,212.26,0.043831325,0.041168675
143.76,212.28,0.043831325,0.042903614
143.77,212.3,0.043831325,
143.78,212.31,0.043831325,0.042903614
143.79,212.32,0.043048193,0.042903614
143.8,212.34,0.043048193,
143.81,212.35,0.043048193,0.042903614
143.82,212.37,0.043048193,0.043180723
143.83,212.38,0.041481928,
143.84,212.4,0.041481928,0.043180723
143.85,212.41,0.041481928,0.043180723
143.86,212.43,0.041481928,
143.87,212.44,0.03986747,0.043180723
143.88,212.46,0.03986747,0.043036145
143.89,212.47,0.03986747,
143.9,212.49,0.03986747,0.043036145
143.91,212.5,0.037349398,0.043036145
143.92,212.52,0.037349398,
143.93,212.53,0.037349398,0.043036145
143.94,212.55,0.037349398,0.042253012
143.95,212.56,0.035325301,
143.96,212.58,0.035325301,0.042253012
143.97,212.59,0.035325301,0.042253012
143.98,212.6,0.035325301,
143.99,212.62,0.03226506,0.042253012
144,212.63,0.03226506,0.040457831
144.01,212.65,0.03226506,0.040457831
144.02,212.66,0.03226506,
144.03,212.68,0.029240964,0.040457831
144.04,212.69,0.029240964,
144.05,212.71,0.029240964,0.040457831
144.06,212.72,0.029240964,0.038433735
144.07,212.74,0.027301205,0.038433735
144.08,212.75,0.027301205,
144.09,212.77,0.027301205,0.038433735
144.1,212.78,0.027301205,0.038433735
144.11,212.8,0.02626506,
144.12,212.81,0.02626506,0.036168675
144.13,212.83,0.02626506,0.036168675
144.14,212.84,0.02626506,
144.15,212.86,0.026156627,0.036168675
144.16,212.87,0.026156627,0.036168675
144.17,212.89,0.026156627,
144.18,212.9,0.026156627,0.034024096
144.19,212.92,0.026638554,0.034024096
144.2,212.93,0.026638554,
144.21,212.94,0.026638554,0.034024096
144.22,212.96,0.026638554,0.034024096
144.23,212.97,0.02753012,
144.24,212.99,0.02753012,0.030771084
144.25,213,0.02753012,0.030771084
144.26,213.02,0.02753012,0.030771084
144.27,213.03,0.029722892,
144.28,213.05,0.029722892,0.030771084
144.29,213.06,0.029722892,0.029036145
144.3,213.08,0.029722892,
144.31,213.09,0.03146988,0.029036145
144.32,213.11,0.03146988,0.029036145
144.33,213.12,0.03146988,
144.34,213.14,0.03146988,0.029036145
144.35,213.15,0.034216867,0.026710843
144.36,213.17,0.034216867,
144.37,213.18,0.034216867,0.026710843
144.38,213.2,0.034216867,0.026710843
144.39,213.21,0.036337349,
144.4,213.22,0.036337349,0.026710843
144.41,213.24,0.036337349,0.025975904
144.42,213.25,0.036337349,
144.43,213.27,0.039915663,0.025975904
144.44,213.28,0.039915663,0.025975904
144.45,213.3,0.039915663,
144.46,213.31,0.039915663,0.025975904
144.47,213.33,0.042554217,0.02613253
144.48,213.34,0.042554217,
144.49,213.36,0.042554217,0.02613253
144.5,213.37,0.042554217,0.02613253
144.51,213.39,0.04353012,
144.52,213.4,0.04353012,0.02613253
144.53,213.42,0.04353012,0.026433735
144.54,213.43,0.04353012,
144.55,213.45,0.043795181,0.026433735
144.56,213.46,0.043795181,0.026433735
144.57,213.48,0.043795181,
144.58,213.49,0.043795181,0.026433735
144.59,213.5,0.043506024,0.027698795
144.6,213.52,0.043506024,
144.61,213.54,0.043506024,0.027698795
144.62,213.55,0.043506024,0.027698795
144.63,213.56,0.042253012,0.027698795
144.64,213.58,0.042253012,
144.65,213.59,0.042253012,0.029987952
144.66,213.61,0.042253012,0.029987952
144.67,213.62,0.040361446,
144.68,213.64,0.040361446,0.029987952
144.69,213.65,0.040361446,0.029987952
144.7,213.67,0.040361446,
144.71,213.68,0.038361446,0.031915663
144.72,213.7,0.038361446,0.031915663
144.73,213.71,0.038361446,
144.74,213.73,0.038361446,0.031915663
144.75,213.74,0.035939759,0.031915663
144.76,213.76,0.035939759,
144.77,213.77,0.035939759,0.034783133
144.78,213.79,0.035939759,0.034783133
144.79,213.8,0.033192771,
144.8,213.82,0.033192771,0.034783133
144.81,213.83,0.033192771,0.034783133
144.82,213.84,0.033192771,
144.83,213.86,0.029626506,0.036686747
144.84,213.87,0.029626506,0.036686747
144.85,213.89,0.029626506,
144.86,213.9,0.029626506,0.036686747
144.87,213.92,0.028240964,0.036686747
144.88,213.93,0.028240964,0.039903614
144.89,213.95,0.028240964,
144.9,213.96,0.028240964,0.039903614
144.91,213.98,0.026445783,
144.92,213.99,0.026445783,0.039903614
144.93,214.01,0.026445783,0.039903614
144.94,214.02,0.026445783,0.042542169
144.95,214.04,0.026084337,
144.96,214.05,0.026084337,0.042542169
144.97,214.07,0.026084337,0.042542169
144.98,214.08,0.026084337,
144.99,214.1,0.026445783,0.042542169
145,214.11,0.026445783,0.043228916
145.01,214.12,0.026445783,
145.02,214.14,0.026445783,0.043228916
145.03,214.15,0.026807229,0.043228916
145.04,214.17,0.026807229,
145.05,214.18,0.026807229,0.043228916
145.06,214.2,0.026807229,0.043144578
145.07,214.21,0.028542169,
145.08,214.23,0.028542169,0.043144578
145.09,214.24,0.028542169,0.043144578
145.1,214.26,0.028542169,
145.11,214.27,0.031036145,0.043144578
145.12,214.29,0.031036145,0.042325301
145.13,214.3,0.031036145,
145.14,214.32,0.031036145,0.042325301
145.15,214.33,0.033024096,0.042325301
145.16,214.35,0.033024096,
145.17,214.36,0.033024096,0.042325301
145.18,214.38,0.033024096,0.040843373
145.19,214.39,0.03553012,
145.2,214.4,0.03553012,0.040843373
145.21,214.42,0.03553012,0.040843373
145.22,214.44,0.03553012,0.040843373
145.23,214.45,0.038783133,
145.24,214.46,0.038783133,0.039108434
145.25,214.48,0.038783133,0.039108434
145.26,214.5,0.038783133,
145.27,214.51,0.041915663,0.039108434
145.28,214.52,0.041915663,0.039108434
145.29,214.54,0.041915663,
145.3,214.56,0.041915663,0.036578313
145.31,214.57,0.04346988,0.036578313
145.32,214.58,0.04346988,
145.33,214.6,0.04346988,0.036578313
145.34,214.61,0.04346988,0.036578313
145.35,214.63,0.043807229,
145.36,214.64,0.043807229,0.034518072
145.37,214.66,0.043807229,0.034518072
145.38,214.67,0.043807229,
145.39,214.69,0.043807229,0.034518072
145.4,214.7,0.043807229,0.034518072
145.41,214.72,0.043807229,
145.42,214.73,0.043807229,0.031373494
145.43,214.74,0.042722892,0.031373494
145.44,214.76,0.042722892,
145.45,214.78,0.042722892,0.031373494
145.46,214.79,0.042722892,0.031373494
145.47,214.8,0.040987952,
145.48,214.82,0.040987952,0.029686747
145.49,214.84,0.040987952,0.029686747
145.5,214.85,0.040987952,0.029686747
145.51,214.86,0.038951807,
145.52,214.88,0.038951807,0.029686747
145.53,214.89,0.038951807,0.027096386
145.54,214.91,0.038951807,
145.55,214.92,0.036626506,0.027096386
145.56,214.94,0.036626506,0.027096386
145.57,214.95,0.036626506,
145.58,214.97,0.036626506,0.027096386
145.59,214.98,0.034240964,0.025927711
145.6,215,0.034240964,
145.61,215.01,0.034240964,0.025927711
145.62,215.02,0.034240964,0.025927711
145.63,215.04,0.030650602,
145.64,215.05,0.030650602,0.025927711
145.65,215.07,0.030650602,0.025927711
145.66,215.08,0.030650602,
145.67,215.1,0.028626506,0.025927711
145.68,215.12,0.028626506,0.025927711
145.69,215.13,0.028626506,
145.7,215.14,0.028626506,0.025927711
145.71,215.16,0.026722892,0.026072289
145.72,215.17,0.026722892,0.026072289
145.73,215.19,0.026722892,
145.74,215.2,0.026722892,0.026072289
145.75,215.22,0.026180723,
145.76,215.23,0.026180723,0.026072289
145.77,215.25,0.026180723,0.027433735
145.78,215.26,0.026180723,0.027433735
145.79,215.28,0.026156627,
145.8,215.29,0.026156627,0.027433735
145.81,215.3,0.026156627,
145.82,215.32,0.026156627,0.027433735
145.83,215.34,0.026662651,0.029156627
145.84,215.35,0.026662651,0.029156627
145.85,215.36,0.026662651,
145.86,215.38,0.026662651,0.029156627
145.87,215.39,0.02786747,0.029156627
145.88,215.41,0.02786747,
145.89,215.42,0.02786747,0.031301205
145.9,215.44,0.02786747,0.031301205
145.91,215.45,0.030192771,
145.92,215.47,0.030192771,0.031301205
145.93,215.48,0.030192771,0.031301205
145.94,215.5,0.030192771,
145.95,215.51,0.03239759,0.033626506
145.96,215.53,0.03239759,0.033626506
145.97,215.54,0.03239759,
145.98,215.56,0.03239759,0.033626506
145.99,215.57,0.034807229,0.033626506
146,215.59,0.034807229,
146.01,215.6,0.034807229,0.035759036
146.02,215.62,0.034807229,0.035759036
146.03,215.63,0.037783133,
146.04,215.64,0.037783133,0.035759036
146.05,215.66,0.037783133,0.035759036
146.06,215.67,0.037783133,
146.07,215.69,0.040927711,0.039084337
146.08,215.7,0.040927711,0.039084337
146.09,215.72,0.040927711,
146.1,215.73,0.040927711,0.039084337
146.11,215.75,0.043096386,0.039084337
146.12,215.76,0.043096386,0.041963855
146.13,215.78,0.043096386,
146.14,215.79,0.043096386,0.041963855
146.15,215.81,0.04346988,0.041963855
146.16,215.82,0.04346988,
146.17,215.84,0.04346988,0.041963855
146.18,215.85,0.04346988,0.043048193
146.19,215.87,0.043915663,
146.2,215.88,0.043915663,0.043048193
146.21,215.9,0.043915663,0.043048193
146.22,215.91,0.043915663,
146.23,215.93,0.042674699,0.043048193
146.24,215.94,0.042674699,0.043385542
146.25,215.96,0.042674699,
146.26,215.97,0.042674699,0.043385542
146.27,215.98,0.04146988,0.043385542
146.28,216,0.04146988,
146.29,216.01,0.04146988,0.043385542
146.3,216.03,0.04146988,0.042891566
146.31,216.04,0.039662651,
146.32,216.06,0.039662651,0.042891566
146.33,216.07,0.039662651,0.042891566
146.34,216.09,0.039662651,
146.35,216.1,0.037506024,0.042891566
146.36,216.12,0.037506024,0.041457831
146.37,216.13,0.037506024,
146.38,216.15,0.037506024,0.041457831
146.39,216.16,0.035024096,0.041457831
146.4,216.18,0.035024096,
146.41,216.19,0.035024096,0.041457831
146.42,216.21,0.035024096,0.039819277
146.43,216.22,0.03186747,
146.44,216.24,0.03186747,0.039819277
146.45,216.25,0.03186747,0.039819277
146.46,216.26,0.03186747,0.039819277
146.47,216.28,0.029060241,
146.48,216.29,0.029060241,0.037554217
146.49,216.31,0.029060241,0.037554217
146.5,216.32,0.029060241,
146.51,216.34,0.027108434,0.037554217
146.52,216.36,0.027108434,0.037554217
146.53,216.37,0.027108434,
146.54,216.38,0.027108434,0.035542169
146.55,216.4,0.026108434,0.035542169
146.56,216.41,0.026108434,
146.57,216.43,0.026108434,0.035542169
146.58,216.44,0.026108434,0.035542169
146.59,216.46,0.026277108,
146.6,216.47,0.026277108,0.032879518
146.61,216.49,0.026277108,0.032879518
146.62,216.5,0.026277108,
146.63,216.52,0.026421687,0.032879518
146.64,216.53,0.026421687,0.032879518
146.65,216.55,0.026421687,
146.66,216.56,0.026421687,0.030156627
146.67,216.58,0.027385542,0.030156627
146.68,216.59,0.027385542,0.030156627
146.69,216.61,0.027385542,
146.7,216.62,0.027385542,0.030156627
146.71,216.64,0.029722892,
146.72,216.65,0.029722892,0.02753012
146.73,216.66,0.029722892,0.02753012
146.74,216.68,0.029722892,0.02753012
146.75,216.69,0.031662651,
146.76,216.71,0.031662651,0.02753012
146.77,216.72,0.031662651,0.026289157
146.78,216.74,0.031662651,
146.79,216.75,0.03426506,0.026289157
146.8,216.77,0.03426506,0.026289157
146.81,216.78,0.03426506,
146.82,216.8,0.03426506,0.026289157
146.83,216.81,0.036626506,0.025783133
146.84,216.83,0.036626506,
146.85,216.84,0.036626506,0.025783133
146.86,216.86,0.036626506,0.025783133
146.87,216.87,0.039963855,
146.88,216.89,0.039963855,0.025783133
146.89,216.9,0.039963855,0.026216867
146.9,216.92,0.039963855,
146.91,216.93,0.042795181,0.026216867
146.92,216.94,0.042795181,0.026216867
146.93,216.96,0.042795181,
146.94,216.97,0.042795181,0.026216867
146.95,216.99,0.043614458,0.026759036
146.96,217,0.043614458,
146.97,217.02,0.043614458,0.026759036
146.98,217.03,0.043614458,0.026759036
146.99,217.05,0.043783133,
147,217.06,0.043783133,0.026759036
147.01,217.08,0.043783133,0.028554217
147.02,217.09,0.043783133,0.028554217
147.03,217.11,0.04346988,
147.04,217.12,0.04346988,0.028554217
147.05,217.14,0.04346988,
147.06,217.15,0.04346988,0.028554217
147.07,217.17,0.042120482,0.030626506
147.08,217.18,0.042120482,0.030626506
147.09,217.2,0.042120482,
147.1,217.21,0.042120482,0.030626506
147.11,217.22,0.040240964,0.030626506
147.12,217.24,0.040240964,
147.13,217.25,0.040240964,0.032975904
147.14,217.27,0.040240964,0.032975904
147.15,217.29,0.038361446,
147.16,217.3,0.038361446,0.032975904
147.17,217.31,0.038361446,0.032975904
147.18,217.33,0.038361446,
147.19,217.34,0.035722892,0.035253012
147.2,217.36,0.035722892,0.035253012
147.21,217.37,0.035722892,
147.22,217.39,0.035722892,0.035253012
147.23,217.4,0.032819277,
147.24,217.42,0.032819277,0.035253012
147.25,217.43,0.032819277,0.038192771
147.26,217.46,0.032819277,0.038192771
147.27,217.46,0.029554217,
147.28,217.48,0.029554217,0.038192771
147.29,217.49,0.029554217,0.038192771
147.3,217.5,0.029554217,
147.31,217.52,0.02786747,0.041361446
147.32,217.54,0.02786747,0.041361446
147.33,217.55,0.02786747,
147.34,217.56,0.02786747,0.041361446
147.35,217.58,0.026337349,0.041361446
147.36,217.59,0.026337349,
147.37,217.61,0.026337349,0.043036145
147.38,217.62,0.026337349,0.043036145
147.39,217.64,0.026192771,0.043036145
147.4,217.65,0.026192771,
147.41,217.67,0.026192771,0.043036145
147.42,217.68,0.026192771,0.043361446
147.43,217.7,0.026168675,
147.44,217.71,0.026168675,0.043361446
147.45,217.73,0.026168675,0.043361446
147.46,217.74,0.026168675,
147.47,217.76,0.026963855,0.043361446
147.48,217.77,0.026963855,0.043072289
147.49,217.79,0.026963855,
147.5,217.8,0.026963855,0.043072289
147.51,217.82,0.029036145,0.043072289
147.52,217.83,0.029036145,
147.53,217.84,0.029036145,0.043072289
147.54,217.86,0.029036145,0.042048193
147.55,217.88,0.031192771,
147.56,217.89,0.031192771,0.042048193
147.57,217.9,0.031192771,0.042048193
147.58,217.92,0.031192771,
147.59,217.93,0.03346988,0.042048193
147.6,217.95,0.03346988,0.040361446
147.61,217.96,0.03346988,
147.62,217.98,0.03346988,0.040361446
147.63,217.99,0.035746988,0.040361446
147.64,218.01,0.035746988,
147.65,218.02,0.035746988,0.040361446
147.66,218.04,0.035746988,0.038385542
147.67,218.05,0.038855422,
147.68,218.07,0.038855422,0.038385542
147.69,218.08,0.038855422,0.038385542
147.7,218.1,0.038855422,0.038385542
147.71,218.11,0.04173494,
147.72,218.12,0.04173494,0.036048193
147.73,218.14,0.04173494,
147.74,218.16,0.04173494,0.036048193
147.75,218.17,0.043698795,0.036048193
147.76,218.18,0.043698795,0.036048193
147.77,218.2,0.043698795,
147.78,218.21,0.043698795,0.033855422
147.79,218.23,0.043771084,0.033855422
147.8,218.24,0.043771084,
147.81,218.26,0.043771084,0.033855422
147.82,218.27,0.043771084,0.033855422
147.83,218.29,0.043385542,
147.84,218.3,0.043385542,0.03060241
147.85,218.32,0.043385542,0.03060241
147.86,218.33,0.043385542,
147.87,218.35,0.042542169,0.03060241
147.88,218.36,0.042542169,0.03060241
147.89,218.38,0.042542169,
147.9,218.4,0.042542169,0.028674699
147.91,218.41,0.041012048,0.028674699
147.92,218.42,0.041012048,
147.93,218.44,0.041012048,0.028674699
147.94,218.45,0.041012048,0.028674699
147.95,218.46,0.03886747,
147.96,218.48,0.03886747,0.026445783
147.97,218.5,0.03886747,0.026445783
147.98,218.51,0.03886747,
147.99,218.52,0.036518072,0.026445783
148,218.54,0.036518072,0.026445783
148.01,218.55,0.036518072,0.025807229
148.02,218.57,0.036518072,
148.03,218.58,0.033891566,0.025807229
148.04,218.6,0.033891566,0.025807229
148.05,218.61,0.033891566,
148.06,218.63,0.033891566,0.025807229
148.07,218.64,0.030481928,0.026024096
148.08,218.66,0.030481928,
148.09,218.67,0.030481928,0.026024096
148.1,218.69,0.030481928,0.026024096
148.11,218.7,0.028843373,
148.12,218.72,0.028843373,0.026024096
148.13,218.73,0.028843373,0.026253012
148.14,218.74,0.028843373,
148.15,218.76,0.026686747,0.026253012
148.16,218.78,0.026686747,0.026253012
148.17,218.79,0.026686747,
148.18,218.8,0.026686747,0.026253012
148.19,218.82,0.026253012,0.027879518
148.2,218.83,0.026253012,
148.21,218.85,0.026253012,0.027879518
148.22,218.86,0.026253012,0.027879518
148.23,218.88,0.026048193,
148.24,218.89,0.026048193,0.027879518
148.25,218.91,0.026048193,0.030060241
148.26,218.92,0.026048193,0.030060241
148.27,218.94,0.026698795,
148.28,218.95,0.026698795,0.030060241
148.29,218.97,0.026698795,
148.3,218.98,0.026698795,0.030060241
148.31,219,0.028144578,0.031975904
148.32,219.01,0.028144578,0.031975904
148.33,219.03,0.028144578,
148.34,219.04,0.028144578,0.031975904
148.35,219.06,0.030385542,0.031975904
148.36,219.07,0.030385542,
148.37,219.08,0.030385542,0.034626506
148.38,219.1,0.030385542,0.034626506
148.39,219.11,0.032493976,
148.4,219.13,0.032493976,0.034626506
148.41,219.14,0.032493976,0.034626506
148.42,219.16,0.032493976,
148.43,219.18,0.034795181,0.036807229
148.44,219.19,0.034795181,0.036807229
148.45,219.2,0.034795181,
148.46,219.22,0.034795181,0.036807229
148.47,219.23,0.037795181,0.036807229
148.48,219.25,0.037795181,
148.49,219.26,0.037795181,0.040325301
148.5,219.28,0.037795181,
148.51,219.29,0.040903614,0.040325301
148.52,219.31,0.040903614,0.040325301
148.53,219.32,0.040903614,0.040325301
148.54,219.34,0.040903614,
148.55,219.35,0.043373494,0.042493976
148.56,219.36,0.043373494,0.042493976
148.57,219.38,0.043373494,0.042493976
148.58,219.4,0.043373494,
148.59,219.41,0.043807229,0.042493976
148.6,219.43,0.043807229,0.042975904
148.61,219.44,0.043807229,
148.62,219.45,0.043807229,0.042975904
148.63,219.47,0.04373494,0.042975904
148.64,219.48,0.04373494,
148.65,219.5,0.04373494,0.042975904
148.66,219.51,0.04373494,0.04326506
148.67,219.53,0.042807229,
148.68,219.54,0.042807229,0.04326506
148.69,219.56,0.042807229,0.04326506
148.7,219.57,0.042807229,
148.71,219.59,0.041361446,0.04326506
148.72,219.6,0.041361446,0.042108434
148.73,219.62,0.041361446,
148.74,219.63,0.041361446,0.042108434
148.75,219.65,0.039795181,0.042108434
148.76,219.66,0.039795181,
148.77,219.68,0.039795181,0.042108434
148.78,219.69,0.039795181,0.040759036
148.79,219.7,0.037012048,
148.8,219.72,0.037012048,0.040759036
148.81,219.74,0.037012048,0.040759036
148.82,219.75,0.037012048,
148.83,219.77,0.034939759,0.040759036
148.84,219.78,0.034939759,0.03913253
148.85,219.8,0.034939759,
148.86,219.81,0.034939759,0.03913253
148.87,219.82,0.031831325,0.03913253
148.88,219.84,0.031831325,
148.89,219.85,0.031831325,0.03913253
148.9,219.87,0.031831325,0.036650602
148.91,219.88,0.02926506,
148.92,219.9,0.02926506,0.036650602
148.93,219.91,0.02926506,0.036650602
148.94,219.93,0.02926506,0.036650602
148.95,219.94,0.027048193,
148.96,219.96,0.027048193,0.034542169
148.97,219.97,0.027048193,0.034542169
148.98,219.99,0.027048193,
148.99,220,0.026325301,0.034542169
149,220.02,0.026325301,0.034542169
149.01,220.03,0.026325301,
149.02,220.04,0.026325301,0.031277108
149.03,220.06,0.026096386,0.031277108
149.04,220.07,0.026096386,
149.05,220.09,0.026096386,0.031277108
149.06,220.1,0.026096386,0.031277108
149.07,220.12,0.026325301,
149.08,220.13,0.026325301,0.029578313
149.09,220.15,0.026325301,0.029578313
149.1,220.16,0.026325301,
149.11,220.18,0.027433735,0.029578313
149.12,220.19,0.027433735,0.029578313
149.13,220.21,0.027433735,
149.14,220.22,0.027433735,0.027012048
149.15,220.24,0.029614458,0.027012048
149.16,220.25,0.029614458,
149.17,220.27,0.029614458,0.027012048
149.18,220.28,0.029614458,0.027012048
149.19,220.3,0.031650602,
149.2,220.31,0.031650602,0.025951807
149.21,220.32,0.031650602,0.025951807
149.22,220.34,0.031650602,0.025951807
149.23,220.36,0.034481928,
149.24,220.37,0.034481928,0.025951807
149.25,220.38,0.034481928,0.026108434
149.26,220.4,0.034481928,
149.27,220.41,0.036819277,0.026108434
149.28,220.43,0.036819277,0.026108434
149.29,220.44,0.036819277,
149.3,220.46,0.036819277,0.026108434
149.31,220.47,0.040012048,0.026313253
149.32,220.49,0.040012048,
149.33,220.5,0.040012048,0.026313253
149.34,220.52,0.040012048,0.026313253
149.35,220.53,0.042578313,
149.36,220.55,0.042578313,0.026313253
149.37,220.56,0.042578313,0.027289157
149.38,220.58,0.042578313,
149.39,220.59,0.043433735,0.027289157
149.4,220.61,0.043433735,0.027289157
149.41,220.62,0.043433735,
149.42,220.64,0.043433735,0.027289157
149.43,220.65,0.043975904,0.029337349
149.44,220.66,0.043975904,
149.45,220.68,0.043975904,0.029337349
149.46,220.69,0.043975904,0.029337349
149.47,220.71,0.043313253,
149.48,220.72,0.043313253,0.029337349
149.49,220.74,0.043313253,0.031457831
149.5,220.75,0.043313253,
149.51,220.77,0.041951807,0.031457831
149.52,220.78,0.041951807,0.031457831
149.53,220.8,0.041951807,
149.54,220.81,0.041951807,0.031457831
149.55,220.83,0.04026506,0.033843373
149.56,220.84,0.04026506,0.033843373
149.57,220.86,0.04026506,
149.58,220.87,0.04026506,0.033843373
149.59,220.89,0.037975904,0.033843373
149.6,220.9,0.037975904,
149.61,220.92,0.037975904,0.035795181
149.62,220.93,0.037975904,0.035795181
149.63,220.94,0.035831325,
149.64,220.96,0.035831325,0.035795181
149.65,220.98,0.035831325,0.035795181
149.66,220.99,0.035831325,
149.67,221,0.032771084,0.039325301
149.68,221.02,0.032771084,0.039325301
149.69,221.03,0.032771084,
149.7,221.05,0.032771084,0.039325301
149.71,221.06,0.029626506,0.039325301
149.72,221.08,0.029626506,
149.73,221.09,0.029626506,0.042108434
149.74,221.11,0.029626506,0.042108434
149.75,221.12,0.02786747,
149.76,221.14,0.02786747,0.042108434
149.77,221.15,0.02786747,0.042108434
149.78,221.17,0.02786747,
149.79,221.18,0.026409639,0.043144578
149.8,221.2,0.026409639,0.043144578
149.81,221.21,0.026409639,
149.82,221.23,0.026409639,0.043144578
